player_name,win_rate,aces,double_faults,total_points_won,total_won_on_return,IA,IE,ID,cluster
Juan Ignacio De Pascual,0.4444444444444444,0.0,0.1111111111111111,48.55555555555556,34.22222222222222,0.0,0.002242152466367713,34.22222222222222,2
Juan Ignacio Rubini,0.3125,0.0,0.0,48.6875,33.875,0.0,0.0,33.875,3
Juan Lebron,0.756578947368421,0.0,0.02631578947368421,55.19078947368421,43.18421052631579,0.0,0.00046832923545252306,43.18421052631579,2
Juan Manuel Arga??aras,0.0,0.0,0.0,47.0,32.333333333333336,0.0,0.0,32.333333333333336,3
Juan Manuel Restivo,0.0,0.0,0.0,46.0,36.0,0.0,0.0,36.0,3
Juan Martin Diaz Martinez,0.4,0.0,0.0,49.6,36.4,0.0,0.0,36.4,3
Juan Pablo Andrada,0.0,0.0,0.0,34.0,19.0,0.0,0.0,19.0,3
Juan Pablo Castillo,0.0,0.0,0.0,39.5,26.0,0.0,0.0,26.0,3
Juan Pablo Dametto,0.0,0.0,0.0,44.5,40.5,0.0,0.0,40.5,3
Juan Tello,0.5625,0.010416666666666666,0.0625,50.395833333333336,37.09375,0.005859375,0.0012160518848804214,37.09375,1
Juan Zamora Perez,0.3333333333333333,0.0,0.0,51.0,37.333333333333336,0.0,0.0,37.333333333333336,3
Juanlu Esbri,0.5,0.0,0.012195121951219513,49.65853658536585,37.426829268292686,0.0,0.0002407318247472316,37.426829268292686,2
Julia Polo Bautista,0.3076923076923077,0.0,0.0,47.61538461538461,39.53846153846154,0.0,0.0,39.53846153846154,3
Julian Di Bene,0.0,0.0,0.0,37.0,27.0,0.0,0.0,27.0,3
Julian Lacamoire,0.3333333333333333,0.0,0.0,46.333333333333336,31.833333333333332,0.0,0.0,31.833333333333332,3
Julian Prins,0.0,0.0,0.0,43.5,29.0,0.0,0.0,29.0,3
Julien Seurin,0.0,0.0,0.0,45.5,30.0,0.0,0.0,30.0,3
Julieta Bidahorria,0.4444444444444444,0.07407407407407407,0.0,48.55555555555556,42.18518518518518,0.03292181069958847,0.0,42.18518518518518,0
Julieta Evangelina Bidahorria,0.32142857142857145,0.10714285714285714,0.10714285714285714,46.857142857142854,37.32142857142857,0.034438775510204085,0.002238805970149254,37.32142857142857,0
Karlos Rodriguez Vidal,0.5,0.0,0.5,52.5,46.0,0.0,0.009345794392523364,46.0,2
Khalid Saadon Alkuwari,0.0,0.0,0.0,34.5,23.0,0.0,0.0,23.0,3
Kimberley Ahumada Carrasco,0.0,0.0,0.0,32.5,16.5,0.0,0.0,16.5,3
Ksenia Sharifova,0.38636363636363635,0.0,0.0,47.59090909090909,37.06818181818182,0.0,0.0,37.06818181818182,3
Laila El Nimr,0.0,0.0,0.0,32.0,25.333333333333332,0.0,0.0,25.333333333333332,3
Lara Arruabarrena,0.30612244897959184,0.02040816326530612,0.04081632653061224,47.224489795918366,39.326530612244895,0.006247396917950853,0.0008463817181548878,39.326530612244895,1
Laura Luj??n Rodr??guez,0.0,0.0,0.0,43.5,38.0,0.0,0.0,38.0,3
Laura Lujan Rodriguez,0.2,0.0,0.13333333333333333,47.6,40.4,0.0,0.0027434842249657062,40.4,2
Lea Godallier,0.3548387096774194,0.03225806451612903,0.03225806451612903,49.41935483870968,41.67741935483871,0.011446409989594173,0.0006397952655150352,41.67741935483871,0
Leo Augsburger,0.6153846153846154,0.02197802197802198,0.03296703296703297,51.54945054945055,37.34065934065934,0.013524936601859681,0.0006273525721455459,37.34065934065934,0
Leonardo Yob,0.5,0.0,0.0,50.5,50.0,0.0,0.0,50.0,3
Letizia Maria Manquillo Alarda,0.5,0.0,0.0,43.0,34.5,0.0,0.0,34.5,3
Letizia Maria Manquillo Alarza,0.25,0.0,0.05,44.4,37.8,0.0,0.0011013215859030838,37.8,2
Lorena Alonso,0.3333333333333333,0.0,0.0,45.333333333333336,35.666666666666664,0.0,0.0,35.666666666666664,3
Lorena Alonso De Lera,0.0,0.0,0.0,40.0,32.666666666666664,0.0,0.0,32.666666666666664,3
Lorena Rufo Ortiz,0.410958904109589,0.0136986301369863,0.0958904109589041,49.04109589041096,41.794520547945204,0.005629574028898479,0.0019162332329592116,41.794520547945204,1
Lorena Vano,0.0,0.0,0.0,42.666666666666664,36.666666666666664,0.0,0.0,36.666666666666664,3
Lorena Vano Martin,0.18181818181818182,0.0,0.09090909090909091,45.54545454545455,36.45454545454545,0.0,0.001953125,36.45454545454545,2
Lorenzo Di Giovanni,0.3,0.0,0.0,44.4,30.8,0.0,0.0,30.8,3
Louise Bahurel,0.0,0.0,0.0,46.0,33.0,0.0,0.0,33.0,3
Lourdes Pascual Rodriguez,0.3333333333333333,0.0,0.0,45.333333333333336,35.666666666666664,0.0,0.0,35.666666666666664,3
Lucas Bergamini,0.5818181818181818,0.0,0.02727272727272727,51.472727272727276,39.70909090909091,0.0,0.0005197505197505197,39.70909090909091,2
Lucas Campagnolo,0.5375,0.0,0.025,49.9875,35.75,0.0,0.0004903162539838196,35.75,2
Lucia Garcia Trella,0.25,0.0,0.0,44.5,38.75,0.0,0.0,38.75,3
Lucia Martinez Gomez,0.43283582089552236,0.0,0.07462686567164178,48.16417910447761,38.582089552238806,0.0,0.0015179113539769277,38.582089552238806,2
Lucia Micaela Fernandez Lopez,0.0,0.0,0.0,46.0,37.5,0.0,0.0,37.5,3
Lucia Peralta Exposito,0.14285714285714285,0.0,0.07142857142857142,44.357142857142854,36.92857142857143,0.0,0.0015748031496062992,36.92857142857143,2
Lucia Perez Parra,0.0,0.0,0.0,46.0,37.5,0.0,0.0,37.5,3
Lucia Sainz Pelegri,0.5963302752293578,0.027522935779816515,0.06422018348623854,52.669724770642205,45.330275229357795,0.01641275986869792,0.0011965811965811966,45.330275229357795,0
Luciano Capra,0.46774193548387094,0.0,0.03225806451612903,49.54838709677419,37.20967741935484,0.0,0.0006381620931716656,37.20967741935484,2
Luciano Puppo,0.0,0.0,0.0,47.0,39.0,0.0,0.0,39.0,3
Lucile Pothier,0.0,0.0,0.5,43.0,35.5,0.0,0.011363636363636364,35.5,2
Luis Enrique Barrientos Garcia,0.0,0.0,0.0,35.666666666666664,24.666666666666668,0.0,0.0,24.666666666666668,3
Luis Hernandez,0.35714285714285715,0.0,0.03571428571428571,48.089285714285715,33.17857142857143,0.0,0.000727537286285922,33.17857142857143,2
Luis Pozo Carballo,0.0,0.0,0.0,37.0,27.0,0.0,0.0,27.0,3
Luisa Fernanda De La Pe??a Rosas,0.0,0.0,0.0,24.0,19.0,0.0,0.0,19.0,3
Maite Cano Pou,0.0,0.0,0.0,44.0,40.0,0.0,0.0,40.0,3
Majed Al Janahi,0.0,0.0,0.0,27.0,22.0,0.0,0.0,22.0,3
Manuel Aragon Herrera,0.5714285714285714,0.0,0.0,49.857142857142854,40.42857142857143,0.0,0.0,40.42857142857143,3
Manuel Casta??o,0.4666666666666667,0.0,0.06666666666666667,48.4,32.53333333333333,0.0,0.001349527665317139,32.53333333333333,2
Manuel Gayone,0.3333333333333333,0.0,0.0,41.333333333333336,30.333333333333332,0.0,0.0,30.333333333333332,3
Manuel Rocafort Lores,0.0,0.0,0.5,44.5,31.0,0.0,0.01098901098901099,31.0,2
Manuel Yuste Apolinar,0.0,0.0,0.0,30.0,20.0,0.0,0.0,20.0,3
Manuela Schuck Silva,0.21428571428571427,0.0,0.0,42.642857142857146,35.642857142857146,0.0,0.0,35.642857142857146,3
Mar??a Virginia Riera,0.4,0.0,0.1,52.2,45.7,0.0,0.0018796992481203006,45.7,2
Marc Lupon Martinez,0.0,0.0,0.0,43.0,25.0,0.0,0.0,25.0,3
